"過適合",1000,1000,0,"Custom Noun","過適合"
"オープンソース",1000,1000,0,"Custom Noun","オープンソース"
"オープンソースソフトウェア",1000,1000,0,"Custom Noun","オープンソースソフトウェア"
"オープンドメイン",1000,1000,0,"Custom Noun","オープンドメイン"
"質問応答",1000,1000,0,"Custom Noun","質問応答"
"チャットボット",1000,1000,0,"Custom Noun","チャットボット"
"情報抽出",1000,1000,0,"Custom Noun","情報抽出"
"カリキュラム学習",1000,1000,0,"Custom Noun","カリキュラム学習"
"キーワード検出",1000,1000,0,"Custom Noun","キーワード検出"
"キーワード抽出",1000,1000,0,"Custom Noun","キーワード抽出"
"キーワード認識",1000,1000,0,"Custom Noun","キーワード認識"
"クラスタリング",1000,1000,0,"Custom Noun","クラスタリング"
"クロスサイトスクリプティング",1000,1000,0,"Custom Noun","クロスサイトスクリプティング"
"グラフ",1000,1000,0,"Custom Noun","グラフ"
"グラフ分類",1000,1000,0,"Custom Noun","グラフ分類"
"グラフ埋め込み",1000,1000,0,"Custom Noun","グラフ埋め込み"
"グラフニューラルネットワーク",1000,1000,0,"Custom Noun","グラフニューラルネットワーク"
"グラフ異常検知",1000,1000,0,"Custom Noun","グラフ異常検知"
"コネクテッドカー",1000,1000,0,"Custom Noun","コネクテッドカー"
"コンテキスト埋め込み",1000,1000,0,"Custom Noun","コンテキスト埋め込み"
"コンテキスト学習",1000,1000,0,"Custom Noun","コンテキスト学習"
"コンピュータウイルス",1000,1000,0,"Custom Noun","コンピュータウイルス"
"コンピュータビジョン",1000,1000,0,"Custom Noun","コンピュータビジョン"
"コンプライアンス",1000,1000,0,"Custom Noun","コンプライアンス"
"コード生成",1000,1000,0,"Custom Noun","コード生成"
"コーパス",1000,1000,0,"Custom Noun","コーパス"
"サイバーセキュリティ",1000,1000,0,"Custom Noun","サイバーセキュリティ"
"サブワード",1000,1000,0,"Custom Noun","サブワード"
"要約",1000,1000,0,"Custom Noun","要約"
"サンプリング",1000,1000,0,"Custom Noun","サンプリング"
"サンプルサイズ",1000,1000,0,"Custom Noun","サンプルサイズ"
"シンタックス",1000,1000,0,"Custom Noun","シンタックス"
"敵対的学習",1000,1000,0,"Custom Noun","敵対的学習"
"スタンス検出",1000,1000,0,"Custom Noun","スタンス検出"
"スプーフィング",1000,1000,0,"Custom Noun","スプーフィング"
"セキュリティ",1000,1000,0,"Custom Noun","セキュリティ"
"文章埋め込み",1000,1000,0,"Custom Noun","文章埋め込み"
"ゼロショット",1000,1000,0,"Custom Noun","ゼロショット"
"ゼロショット学習",1000,1000,0,"Custom Noun","ゼロショット学習"
"ゼロトラスト",1000,1000,0,"Custom Noun","ゼロトラスト"
"故障予測",1000,1000,0,"Custom Noun","故障予測"
"故障検出",1000,1000,0,"Custom Noun","故障検出"
"ソフトマックス",1000,1000,0,"Custom Noun","ソフトマックス"
"ソーシャルメディア",1000,1000,0,"Custom Noun","ソーシャルメディア"
"ダイアログ",1000,1000,0,"Custom Noun","ダイアログ"
"テキスト分類",1000,1000,0,"Custom Noun","テキスト分類"
"データ拡張",1000,1000,0,"Custom Noun","データ拡張"
"テキストマイニング",1000,1000,0,"Custom Noun","テキストマイニング"
"テキスト埋め込み",1000,1000,0,"Custom Noun","テキスト埋め込み"
"テキスト生成",1000,1000,0,"Custom Noun","テキスト生成"
"テキスト解析",1000,1000,0,"Custom Noun","テキスト解析"
"ディープニューラルネットワーク",1000,1000,0,"Custom Noun","ディープニューラルネットワーク"
"ディープマインド",1000,1000,0,"Custom Noun","ディープマインド"
"ディープラーニング",1000,1000,0,"Custom Noun","ディープラーニング"
"デコーダ",1000,1000,0,"Custom Noun","デコーダ"
"デジタルヒューマン",1000,1000,0,"Custom Noun","デジタルヒューマン"
"データドリブン",1000,1000,0,"Custom Noun","データドリブン"
"トピックモデリング",1000,1000,0,"Custom Noun","トピックモデリング"
"トピックモデル",1000,1000,0,"Custom Noun","トピックモデル"
"トランスフォーマー",1000,1000,0,"Custom Noun","トランスフォーマー"
"ニューラルネットワーク",1000,1000,0,"Custom Noun","ニューラルネットワーク"
"ノード分類",1000,1000,0,"Custom Noun","ノード分類"
"ノード埋め込み",1000,1000,0,"Custom Noun","ノード埋め込み"
"ノード異常検知",1000,1000,0,"Custom Noun","ノード異常検知"
"バイアス",1000,1000,0,"Custom Noun","バイアス"
"バンディット",1000,1000,0,"Custom Noun","バンディット"
"バーチャルリアリティ",1000,1000,0,"Custom Noun","バーチャルリアリティ"
"連合学習",1000,1000,0,"Custom Noun","連合学習"
"ブラックボックス",1000,1000,0,"Custom Noun","ブラックボックス"
"ブルートフォース攻撃",1000,1000,0,"Custom Noun","ブルートフォース攻撃"
"プライバシー",1000,1000,0,"Custom Noun","プライバシー"
"プライバシーポリシー",1000,1000,0,"Custom Noun","プライバシーポリシー"
"プロンプト学習",1000,1000,0,"Custom Noun","プロンプト学習"
"ベンチマーク",1000,1000,0,"Custom Noun","ベンチマーク"
"マルウェア",1000,1000,0,"Custom Noun","マルウェア"
"メタラーニング",1000,1000,0,"Custom Noun","メタラーニング"
"メール詐欺",1000,1000,0,"Custom Noun","メール詐欺"
"モデル圧縮",1000,1000,0,"Custom Noun","モデル圧縮"
"モデル剪定",1000,1000,0,"Custom Noun","モデル剪定"
"モデル軽量化",1000,1000,0,"Custom Noun","モデル軽量化"
"モデル抽出",1000,1000,0,"Custom Noun","モデル抽出"
"モデル蒸留",1000,1000,0,"Custom Noun","モデル蒸留"
"モラルバイアス",1000,1000,0,"Custom Noun","モラルバイアス"
"ランサムウェア",1000,1000,0,"Custom Noun","ランサムウェア"
"不均衡データ",1000,1000,0,"Custom Noun","不均衡データ"
"事実検証",1000,1000,0,"Custom Noun","事実検証"
"人工知能",1000,1000,0,"Custom Noun","人工知能"
"フェイクニュース",1000,1000,0,"Custom Noun","フェイクニュース"
"フェイクニュース検出",1000,1000,0,"Custom Noun","フェイクニュース検出"
"偽陽性比率",1000,1000,0,"Custom Noun","偽陽性比率"
"再帰ニューラルネットワーク",1000,1000,0,"Custom Noun","再帰ニューラルネットワーク"
"単語埋め込み",1000,1000,0,"Custom Noun","単語埋め込み"
"基盤モデル",1000,1000,0,"Custom Noun","基盤モデル"
"変分オートエンコーダ",1000,1000,0,"Custom Noun","変分オートエンコーダ"
"対照学習",1000,1000,0,"Custom Noun","対照学習"
"対話システム",1000,1000,0,"Custom Noun","対話システム"
"対話応答生成",1000,1000,0,"Custom Noun","対話応答生成"
"対話状態追跡",1000,1000,0,"Custom Noun","対話状態追跡"
"属性グラフ",1000,1000,0,"Custom Noun","属性グラフ"
"ハルシネーション",1000,1000,0,"Custom Noun","ハルシネーション"
"弱教師あり学習",1000,1000,0,"Custom Noun","弱教師あり学習"
"強化学習",1000,1000,0,"Custom Noun","強化学習"
"形態素解析",1000,1000,0,"Custom Noun","形態素解析"
"情報圧縮",1000,1000,0,"Custom Noun","情報圧縮"
"情報検索",1000,1000,0,"Custom Noun","情報検索"
"意図抽出",1000,1000,0,"Custom Noun","意図抽出"
"感情認識",1000,1000,0,"Custom Noun","感情認識"
"拡張現実",1000,1000,0,"Custom Noun","拡張現実"
"拡散モデル",1000,1000,0,"Custom Noun","拡散モデル"
"文書分類",1000,1000,0,"Custom Noun","文書分類"
"文書埋め込み",1000,1000,0,"Custom Noun","文書埋め込み"
"機械翻訳",1000,1000,0,"Custom Noun","機械翻訳"
"異常検知",1000,1000,0,"Custom Noun","異常検知"
"知識蒸留",1000,1000,0,"Custom Noun","知識蒸留"
"知識グラフ",1000,1000,0,"Custom Noun","知識グラフ"
"知識ベース",1000,1000,0,"Custom Noun","知識ベース"
"知識移転",1000,1000,0,"Custom Noun","知識移転"
"確率モデル",1000,1000,0,"Custom Noun","確率モデル"
"脆弱性",1000,1000,0,"Custom Noun","脆弱性"
"自然言語処理",1000,1000,0,"Custom Noun","自然言語処理"
"言語モデル",1000,1000,0,"Custom Noun","言語モデル"
"説明可能なAI",1000,1000,0,"Custom Noun","説明可能なAI"
"連続グラフ",1000,1000,0,"Custom Noun","連続グラフ"
"階層クラスタリング",1000,1000,0,"Custom Noun","階層クラスタリング"
"静的グラフ",1000,1000,0,"Custom Noun","静的グラフ"
"音声認識",1000,1000,0,"Custom Noun","音声認識"
"顔認識",1000,1000,0,"Custom Noun","顔認識"
"社会課題",1000,1000,0,"Custom Noun","社会課題"
"社会実装",1000,1000,0,"Custom Noun","社会実装"
"ウェルビーイング",1000,1000,0,"Custom Noun","ウェルビーイング"
"標準化",1000,1000,0,"Custom Noun","標準化"
"シミュレーション",1000,1000,0,"Custom Noun","シミュレーション"
"自動運転",1000,1000,0,"Custom Noun","自動運転"
"生成AI",1000,1000,0,"Custom Noun","生成AI"
"マルチモーダル",1000,1000,0,"Custom Noun","マルチモーダル"
"オープンソース",1000,1000,0,"Custom Noun","オープンソース"
"負荷テスト",1000,1000,0,"Custom Noun","負荷テスト"
"ペネトレーションテスト",1000,1000,0,"Custom Noun","ペネトレーションテスト"
"ガートナー",1000,1000,0,"Custom Noun","ガートナー"
"ハミング距離",1000,1000,0,"Custom Noun","ハミング距離"
"ユークリッド距離",1000,1000,0,"Custom Noun","ユークリッド距離"
"マハラノビス距離",1000,1000,0,"Custom Noun","マハラノビス距離"
"情報通信研究機構",1000,1000,0,"Custom Noun","情報通信研究機構"
"NICT",1000,1000,0,"Custom Noun","NICT"
"楽天",1000,1000,0,"Custom Noun","楽天"
"サイバーエージェント",1000,1000,0,"Custom Noun","サイバーエージェント"
"スケーリング法則",1000,1000,0,"Custom Noun","スケーリング法則"
